"","시장구분","종목코드","종목명","산업분류","현재가(종가)","전일대비","시가총액(원)"
"33","코스피","006980","우성사료","음식료품",3100,60,9.579e+10
"34","코스피","005610","SPC삼립","음식료품",71400,1300,616111242600
"35","코스피","005305","롯데칠성우","음식료품",51600,1500,40005996000
"36","코스피","005300","롯데칠성","음식료품",105500,5000,843310030000
"37","코스피","005180","빙그레","음식료품",63900,4300,629494299900
"38","코스피","004415","서울식품우","음식료품",3280,85,7296360000
"39","코스피","004410","서울식품","음식료품",174,4,58709340000
"40","코스피","004370","농심","음식료품",304000,-1000,1849123168000
"41","코스피","003960","사조대림","음식료품",14400,850,131968324800
"42","코스피","003925","남양유업우","음식료품",102000,1500,16999524000
"43","코스피","003920","남양유업","음식료품",319500,4500,2.3004e+11
"44","코스피","003680","한성기업","음식료품",4430,130,27508151450
"45","코스피","003230","삼양식품","음식료품",103500,-1000,779667052500
"46","코스피","002270","롯데푸드","음식료품",374500,13500,423885315000
"47","코스피","002140","고려산업","음식료품",3280,755,81801314000
"48","코스피","001795","대한제당우","음식료품",11850,300,7682070600
"49","코스피","001790","대한제당","음식료품",17150,50,153829634700
"50","코스피","001685","대상우","음식료품",12900,700,17675876700
"51","코스피","001680","대상","음식료품",22450,1100,777848161250
"52","코스피","001130","대한제분","음식료품",127500,2500,2.15475e+11
"53","코스피","000890","보해양조","음식료품",872,15,111135853256
"54","코스피","016450","한세예스24홀딩스","섬유의복",5240,420,2.096e+11
"55","코스피","111110","호전실업","섬유의복",11250,50,9e+10
"56","코스피","093240","형지엘리트","섬유의복",1215,35,37853079570
"57","코스피","105630","한세실업","섬유의복",11900,950,4.76e+11
"58","코스피","102280","쌍방울","섬유의복",946,9,131834207142
"59","코스피","090370","메타랩스","섬유의복",878,12,45927289708
"60","코스피","093050","LF","섬유의복",12850,800,3.75734e+11
"61","코스피","084870","TBH글로벌","섬유의복",1465,5,30555239835
"62","코스피","007980","태평양물산","섬유의복",2185,190,109057156270
"63","코스피","007700","F&F","섬유의복",109500,-500,1.6863e+12
"64","코스피","020000","한섬","섬유의복",24650,2000,607129500000
"65","코스피","016090","대현","섬유의복",1795,70,79486746450
"66","코스피","014990","인디에프","섬유의복",2100,5,123759289500
"67","코스피","011300","성안","섬유의복",435,10,24733169100
"68","코스피","009275","신원우","섬유의복",37550,-750,3407287000
"69","코스피","009270","신원","섬유의복",1700,5,144572248300
"70","코스피","008500","일정실업","섬유의복",9500,70,1.14e+10
"71","코스피","005820","원림","섬유의복",16300,150,3.586e+10
"72","코스피","005800","신영와코루","섬유의복",78200,1400,7.038e+10
"73","코스피","003610","방림","섬유의복",1710,15,72357093900
"74","코스피","003200","일신방직","섬유의복",54600,1600,1.3104e+11
"75","코스피","002070","남영비비안","섬유의복",1015,15,69709641750
"76","코스피","001465","BYC우","섬유의복",105500,1000,22723117500
"77","코스피","001460","BYC","섬유의복",191000,2000,119301465000
"78","코스피","001070","대한방직","섬유의복",19350,0,1.02555e+11
"79","코스피","000950","전방","섬유의복",12650,550,2.1252e+10
"80","코스피","213500","한솔제지","종이목재",13450,200,320117747200
"81","코스피","109070","컨버즈","종이목재",4100,0,14721078700
"82","코스피","009770","삼정펄프","종이목재",23000,100,57499333000
"83","코스피","025750","한솔홈데코","종이목재",878,5,70736200822
"84","코스피","027970","세하","종이목재",2025,15,59865068925
"85","코스피","016590","신대양제지","종이목재",58000,1100,233727356000
"86","코스피","014160","대영포장","종이목재",1140,20,123569785860
"87","코스피","012690","모나리자","종이목재",7450,-90,272455849750
"88","코스피","011280","태림포장","종이목재",3730,130,264106156200
"89","코스피","009580","무림P&P","종이목재",3260,60,203320736240
"90","코스피","009460","한창제지","종이목재",2165,25,129180107190
"91","코스피","009200","무림페이퍼","종이목재",2140,60,89043923400
"92","코스피","008250","이건산업","종이목재",5760,270,63087177600
"93","코스피","006740","영풍제지","종이목재",3285,60,7.2927e+10
"94","코스피","004545","깨끗한나라우","종이목재",19050,0,6975348000
"95","코스피","004540","깨끗한나라","종이목재",3725,75,138721581425
"96","코스피","002870","신풍제지","종이목재",1345,25,47019451500
"97","코스피","002820","선창산업","종이목재",3640,0,45893079960
"98","코스피","002310","아세아제지","종이목재",29900,0,267799409800
"99","코스피","002300","한국제지","종이목재",13700,100,68567801300
"100","코스피","002200","수출포장","종이목재",18000,0,7.2e+10
"101","코스피","001020","페이퍼코리아","종이목재",1290,5,45364501200
"102","코스피","00279K","아모레G3우(전환)","화학",38150,550,270567430000
"103","코스피","267250","현대중공업지주","화학",232500,3500,3786638452500
"104","코스피","100250","진양홀딩스","화학",2280,10,127441265760
"105","코스피","096775","SK이노베이션우","화학",71400,100,89137616400
"106","코스피","096770","SK이노베이션","화학",97600,0,9024639046400
"107","코스피","092230","KPX홀딩스","화학",43050,-50,181871010300
"108","코스피","005725","넥센우","화학",2700,40,9721620000
"109","코스피","005720","넥센","화학",4435,70,237467537995
"110","코스피","002795","아모레G우","화학",21450,450,138218866500
"111","코스피","002790","아모레G","화학",58200,600,4799066076000
"112","코스피","298050","효성첨단소재","화학",75200,1000,336892089600
"113","코스피","298020","효성티앤씨","화학",125000,0,540960250000
"114","코스피","298000","효성화학","화학",120500,4000,384410183000
"115","코스피","226320","잇츠한불","화학",14600,400,320167999000
"116","코스피","018250","애경산업","화학",27300,200,720991225500
"117","코스피","28513K","SK케미칼우","화학",28700,350,41863829000
"118","코스피","285130","SK케미칼","화학",77700,400,912306469200
"119","코스피","282690","동아타이어","화학",10850,100,149003212750
"120","코스피","272550","삼양패키징","화학",16400,500,233040785600
"121","코스피","055490","테이팩스","화학",18100,-300,85389465000
"122","코스피","268280","미원에스씨","화학",75000,-700,395091825000
"123","코스피","025620","제이준코스메틱","화학",2915,10,94351017640
"124","코스피","00088K","한화3우B","화학",10950,250,246068400000
"125","코스피","214420","토니모리","화학",11700,400,2.06388e+11
"126","코스피","192820","코스맥스","화학",89200,4100,896416202800
"127","코스피","014825","동원시스템즈우","화학",23400,950,6209377200
"128","코스피","014820","동원시스템즈","화학",22300,1350,571292795300
"129","코스피","163560","동일고무벨트","화학",9010,1900,122986500000
"130","코스피","161890","한국콜마","화학",41850,600,957577383000
"131","코스피","161390","한국타이어앤테크놀로지","화학",21000,350,2601376449000
"132","코스피","161000","애경유화","화학",7130,180,228445200000
"133","코스피","144620","코오롱머티리얼","화학",1590,40,109167229650
"134","코스피","079980","휴비스","화학",5350,140,1.84575e+11
"135","코스피","078520","에이블씨엔씨","화학",10200,230,275741281800
"136","코스피","138490","코오롱플라스틱","화학",3295,90,1.2521e+11
"137","코스피","134380","미원화학","화학",45100,150,99186986800
"138","코스피","120115","코오롱인더우","화학",15300,350,42348258000
"139","코스피","120110","코오롱인더","화학",29850,850,805318374000
"140","코스피","115390","락앤락","화학",10950,300,593343270000
"141","코스피","108675","LG하우시스우","화학",22050,-50,22762876500
"142","코스피","108670","LG하우시스","화학",49900,1500,447486733000
"143","코스피","093370","후성","화학",6730,140,623243891870
"144","코스피","089470","HDC현대EP","화학",3805,-30,121379500000
"145","코스피","090355","노루페인트우","화학",11800,750,5464886800
"146","코스피","090350","노루페인트","화학",7710,430,1.542e+11
"147","코스피","090435","아모레퍼시픽우","화학",61900,-100,653529677000
"148","코스피","090430","아모레퍼시픽","화학",171500,500,10025631035000
"149","코스피","083420","그린케미칼","화학",3690,75,8.856e+10
"150","코스피","073240","금호타이어","화학",3075,50,883325382525
"151","코스피","081000","일진다이아","화학",23850,500,338740953750
"152","코스피","014830","유니드","화학",39800,600,353815751400
"153","코스피","006890","태경케미컬","화학",4980,105,5.7768e+10
"154","코스피","011500","한농화성","화학",4700,155,73494097400
"155","코스피","069260","휴켐스","화학",16400,550,670408843200
"156","코스피","051915","LG화학우","화학",165000,1500,1.268652e+12
"157","코스피","051910","LG화학","화학",353500,0,24954393250500
"158","코스피","051905","LG생활건강우","화학",736000,-27000,1545376992000
"159","코스피","051900","LG생활건강","화학",1395000,-39000,21787384815000
"160","코스피","051630","진양화학","화학",2675,80,3.21e+10
"161","코스피","035150","백산","화학",5240,80,1.26808e+11
"162","코스피","025860","남해화학","화학",7720,60,383520667960
"163","코스피","025000","KPX케미칼","화학",49750,650,2.4079e+11
"164","코스피","024890","대원화성","화학",1200,15,49498982400
"165","코스피","024070","WISCOM","화학",2060,0,31572462280
"166","코스피","023450","동남합성","화학",30200,0,109377997600
"167","코스피","015890","태경산업","화학",4510,80,131821662500
"168","코스피","014680","한솔케미칼","화학",83700,1200,945407821500
"169","코스피","014530","극동유화","화학",3130,90,109141284600
"170","코스피","014440","영보화학","화학",2645,-5,5.29e+10
"171","코스피","012610","경인양행","화학",7000,160,285714555000
"172","코스피","011790","SKC","화학",50200,550,1884234661000
"173","코스피","011785","금호석유우","화학",29650,1900,89646359900
"174","코스피","011780","금호석유","화학",76300,5500,2324684823300
"175","코스피","011170","롯데케미칼","화학",223500,11000,7660556146500
"176","코스피","010955","S-Oil우","화학",39250,750,157860634750
"177","코스피","010950","S-Oil","화학",71500,1200,8049669628000
"178","코스피","010640","진양폴리","화학",2650,0,2.65e+10
"179","코스피","010060","OCI","화학",39800,2000,949204965800
"180","코스피","009835","한화솔루션우","화학",9370,180,10529415690
"181","코스피","009830","한화솔루션","화학",14500,500,2341449705000
"182","코스피","008730","율촌화학","화학",14900,800,3.6952e+11
"183","코스피","008490","서흥","화학",44800,150,518296262400
"184","코스피","007690","국도화학","화학",42400,800,246370118400
"185","코스피","007590","동방아그로","화학",6120,20,83339571240
"186","코스피","006650","대한유화","화학",144500,2000,9.3925e+11
"187","코스피","006380","카프로","화학",3240,330,1.296e+11
"188","코스피","006060","화승인더","화학",7810,310,432049200000
"189","코스피","005950","이수화학","화학",11600,800,177224800000
"190","코스피","005420","코스모화학","화학",7720,80,201575569000
"191","코스피","005190","동성화학","화학",15950,-50,85102245800
"192","코스피","005070","코스모신소재","화학",8820,100,257967051300
"193","코스피","004910","조광페인트","화학",5540,-70,7.0912e+10
"194","코스피","004835","덕성우","화학",6950,330,9674400000
"195","코스피","004830","덕성","화학",2740,75,42963200000
"196","코스피","004430","송원산업","화학",15250,800,3.66e+11
"197","코스피","004255","NPC우","화학",2300,10,1.2144e+10
"198","코스피","004250","NPC","화학",3795,150,139352400000
"199","코스피","004000","롯데정밀화학","화학",36200,1350,9.3396e+11
"200","코스피","003830","대한화섬","화학",80200,1200,106505600000
"201","코스피","003780","진양산업","화학",2945,45,3.8285e+10
"202","코스피","003720","삼영화학","화학",1220,25,4.148e+10
"203","코스피","003650","미창석유","화학",60700,-200,105598090400
"204","코스피","003350","한국화장품제조","화학",37550,1500,170176600000
"205","코스피","003240","태광산업","화학",747000,27000,831709800000
"206","코스피","003080","성보화학","화학",4105,115,82182100000
"207","코스피","002960","한국쉘석유","화학",260000,3000,3.38e+11
"208","코스피","002840","미원상사","화학",61500,-200,3.10575e+11
"209","코스피","002760","보락","화학",1800,75,1.0782e+11
"210","코스피","002380","KCC","화학",166500,12000,1479597421500
"211","코스피","002360","SH에너지화학","화학",875,4,97242013750
"212","코스피","002355","넥센타이어1우B","화학",2265,5,14722500000
"213","코스피","002350","넥센타이어","화학",5660,90,552800183820
"214","코스피","002100","경농","화학",12500,-50,271146875000
"215","코스피","001570","금양","화학",2320,70,102191673200
"216","코스피","001550","조비","화학",16900,-250,87748839100
"217","코스피","001390","KG케미칼","화학",13850,400,180233263200
"218","코스피","001340","백광산업","화학",2815,130,126445315705
"219","코스피","000885","한화우","화학",27400,4800,13132655600
"220","코스피","000880","한화","화학",18950,500,1420468028250
"221","코스피","000860","강남제비스코","화학",17100,150,1.1115e+11
"222","코스피","000390","삼화페인트","화학",5050,40,133515692550
"223","코스피","001630","종근당홀딩스","의약품",116500,2500,583648806500
"224","코스피","293480","하나제약","의약품",22700,450,3.6774e+11
"225","코스피","068270","셀트리온","의약품",212500,1000,28625223050000
"226","코스피","271980","제일약품","의약품",26200,450,385267646400
"227","코스피","011000","진원생명과학","의약품",13200,-200,437168265600
"228","코스피","207940","삼성바이오로직스","의약품",588000,-3000,3.890502e+13
"229","코스피","234080","JW생명과학","의약품",15900,300,251769408600
"230","코스피","249420","일동제약","의약품",13050,450,310632869250
"231","코스피","214390","경보제약","의약품",7700,130,184082822000
"232","코스피","185750","종근당","의약품",92000,-300,1001483020000
"233","코스피","170900","동아에스티","의약품",87900,1900,742215997200
"234","코스피","005690","파미셀","의약품",19250,250,1154209787500
"235","코스피","128940","한미약품","의약품",255000,1000,3019972395000
"236","코스피","102460","이연제약","의약품",14100,1850,2.36457e+11
"237","코스피","017180","명문제약","의약품",5090,-90,125345225290
"238","코스피","033270","유나이티드제약","의약품",17500,200,284056885000
"239","코스피","002630","오리엔트바이오","의약품",747,18,76043850012
"240","코스피","069620","대웅제약","의약품",112500,0,1303489687500
"241","코스피","063160","종근당바이오","의약품",31100,350,170613418200
"242","코스피","019175","신풍제약우","의약품",35350,-350,7.777e+10
"243","코스피","019170","신풍제약","의약품",18050,-150,956379069500
"244","코스피","016580","환인제약","의약품",14600,150,271561022000
"245","코스피","009420","한올바이오파마","의약품",24450,100,1277283599100
"246","코스피","009290","광동제약","의약품",6120,120,320815608120
"247","코스피","007575","일양약품우","의약품",19150,600,8523282000
"248","코스피","007570","일양약품","의약품",33900,900,647004009600
"249","코스피","006280","녹십자","의약품",151000,0,1764667238000
"250","코스피","005500","삼진제약","의약품",25650,150,3.56535e+11
"251","코스피","004720","우리들제약","의약품",6660,100,87595909740
"252","코스피","004310","현대약품","의약품",4850,605,1.552e+11
"253","코스피","003850","보령제약","의약품",12850,150,5.6797e+11
"254","코스피","003520","영진약품","의약품",5060,80,925437218860
"255","코스피","003220","대원제약","의약품",14500,100,293532243500
"256","코스피","003120","일성신약","의약품",90300,0,2.40198e+11
"257","코스피","003060","에이프로젠제약","의약품",2300,530,555814154400
"258","코스피","003000","부광약품","의약품",26550,-950,1721448315900
"259","코스피","002720","국제약품","의약품",7380,250,135795837600
"260","코스피","002390","한독","의약품",23200,1400,319313965600
"261","코스피","002210","동성제약","의약품",11150,200,290688840200
"262","코스피","001360","삼성제약","의약품",4060,10,249891834780
"263","코스피","001067","JW중외제약2우B","의약품",40950,450,3700815300
"264","코스피","001065","JW중외제약우","의약품",25450,250,4386587450
"265","코스피","001060","JW중외제약","의약품",29800,400,623417609200
"266","코스피","000520","삼일제약","의약품",17950,-50,1.16675e+11
"267","코스피","000227","유유제약2우B","의약품",18250,350,2994460000
"268","코스피","000225","유유제약1우","의약품",7810,70,8852361650
"269","코스피","000220","유유제약","의약품",11300,0,71965033100
"270","코스피","000105","유한양행우","의약품",46600,0,55031804000
"271","코스피","000100","유한양행","의약품",46750,-200,3125555867500
"272","코스피","000020","동화약품","의약품",10450,300,291883861500
"273","코스피","344820","케이씨씨글라스","비금속광물",25800,1150,215435418000
"274","코스피","003670","포스코케미칼","비금속광물",52000,200,3171387440000
"275","코스피","003300","한일홀딩스","비금속광물",40100,-300,240373675600
"276","코스피","300720","한일시멘트","비금속광물",82800,-400,343203516000
"277","코스피","004440","대림씨엔에스","비금속광물",6270,-10,79829307690
"278","코스피","152330","코리아오토글라스","비금속광물",12950,350,2.59e+11
"279","코스피","183190","아세아시멘트","비금속광물",65200,-200,254006746800
"280","코스피","047400","유니온머티리얼","비금속광물",1830,45,7.686e+10
"281","코스피","001529","동양3우B","비금속광물",28000,200,2512216000
"282","코스피","001560","제일연마","비금속광물",5800,50,5.8e+10
"283","코스피","001527","동양2우B","비금속광물",8560,50,2641350640
"284","코스피","001525","동양우","비금속광물",4875,75,3011438625
"285","코스피","001520","동양","비금속광물",1240,55,295968238120
"286","코스피","014580","태경비케이","비금속광물",3685,115,101643723500
"287","코스피","011390","부산산업","비금속광물",154000,-1000,1.62624e+11
"288","코스피","010780","아이에스동서","비금속광물",24350,500,752234956100
"289","코스피","010040","한국내화","비금속광물",3530,155,80708620960
"290","코스피","008870","금비","비금속광물",50100,100,5.01e+10
"291","코스피","007210","벽산","비금속광물",1610,150,110381600000
"292","코스피","006390","한일현대시멘트","비금속광물",31950,-350,537440215500
"293","코스피","005750","대림B&Co","비금속광물",3670,40,61187120800
"294","코스피","005090","삼광글라스","비금속광물",27500,-300,133496495000
"295","코스피","004985","성신양회우","비금속광물",8370,70,6157348650
"296","코스피","004980","성신양회","비금속광물",7760,-70,190244726480
"297","코스피","004090","한국석유","비금속광물",97600,-100,63947520000
"298","코스피","003415","쌍용양회우","비금속광물",9680,-230,14942870800
"299","코스피","003410","쌍용양회","비금속광물",5160,-50,2599915510200
"300","코스피","000910","유니온","비금속광물",3025,45,47225147475
"301","코스피","000480","조선내화","비금속광물",73600,300,2.944e+11
"302","코스피","058650","세아홀딩스","철강금속",64100,800,2.564e+11
"303","코스피","001940","KISCO홀딩스","철강금속",10200,200,188459076000
"304","코스피","306200","세아제강","철강금속",39050,800,110757515000
"305","코스피","155660","DSR","철강금속",3710,45,5.936e+10
"306","코스피","002690","동일제강","철강금속",1900,25,2.85e+10
"307","코스피","133820","화인베스틸","철강금속",1805,40,53337750000
"308","코스피","019440","세아특수강","철강금속",11100,150,9.5127e+10
"309","코스피","012160","영흥","철강금속",987,4,84710764383
"310","코스피","032560","황금에스티","철강금속",5790,80,8.106e+10
"311","코스피","026940","부국철강","철강금속",3685,30,7.37e+10
"312","코스피","104700","한국철강","철강금속",3800,25,1.7499e+11
"313","코스피","103140","풍산","철강금속",21350,-650,598318335300
"314","코스피","001780","알루코","철강금속",1900,50,141595793800
"315","코스피","084010","대한제강","철강금속",6250,100,154042087500
"316","코스피","004890","동일산업","철강금속",49650,500,120411924750
"317","코스피","071090","하이스틸","철강금속",17200,700,34399036800
"318","코스피","069730","DSR제강","철강금속",3610,95,5.1984e+10
"319","코스피","069460","대호에이엘","철강금속",3210,70,87102833190
"320","코스피","058430","포스코강판","철강금속",11700,150,7.02e+10
"321","코스피","014285","금강공업우","철강금속",10200,2350,6016725000
"322","코스피","014280","금강공업","철강금속",3400,540,83033844600
"323","코스피","025820","이구산업","철강금속",1280,30,42805760000
"324","코스피","024090","디씨엠","철강금속",10300,50,1.2051e+11
"325","코스피","021050","서원","철강금속",2560,0,121534950400
"326","코스피","018470","조일알미늄","철강금속",564,6,39567733020
"327","코스피","016385","KG동부제철우","철강금속",65800,-400,3512733000
"328","코스피","016380","KG동부제철","철강금속",12250,-1850,1225108988250
"329","코스피","012800","대창","철강금속",1070,10,97520333930
"330","코스피","010130","고려아연","철강금속",395000,5000,7.45365e+12
"331","코스피","009190","대양금속","철강금속",2350,90,52263840200
"332","코스피","008970","동양철관","철강금속",1035,5,123046275150
"333","코스피","008420","문배철강","철강금속",2105,50,43159878025
"334","코스피","008355","남선알미우","철강금속",30500,200,9390645000
"335","코스피","008350","남선알미늄","철강금속",4585,75,505171127650
"336","코스피","008260","NI스틸","철강금속",1755,5,50193205335
"337","코스피","007280","한국특수형강","철강금속",1465,-5,47397862850
"338","코스피","006110","삼아알미늄","철강금속",3750,100,4.125e+10
"339","코스피","005490","POSCO","철강금속",174000,1000,15170509290000
"340","코스피","005010","휴스틸","철강금속",6640,50,50607875520
"341","코스피","004565","현대비앤지스틸우","철강금속",54600,1100,5997919200
"342","코스피","004560","현대비앤지스틸","철강금속",7150,140,107813498650
"343","코스피","004020","현대제철","철강금속",19500,600,2602192807500
"344","코스피","002710","TCC스틸","철강금속",1720,10,3.956e+10
"345","코스피","002240","고려제강","철강금속",14250,300,2.85e+11
"346","코스피","002220","한일철강","철강금속",1560,-5,34822834800
"347","코스피","001770","신화실업","철강금속",18600,-200,22596730800
"348","코스피","001430","세아베스틸","철강금속",8980,380,322041828620
"349","코스피","001230","동국제강","철강금속",4055,80,386979748535
"350","코스피","001080","만호제강","철강금속",12850,350,53327500000
"351","코스피","000970","한국주철관","철강금속",8860,-90,202012430000
"352","코스피","000670","영풍","철강금속",512000,12000,943124480000
"353","코스피","241560","두산밥캣","기계",22750,150,2280668526500
"354","코스피","267270","현대건설기계","기계",17900,400,352644194700
"355","코스피","079550","LIG넥스원","기계",25700,50,5.654e+11
"356","코스피","145210","세화아이엠씨","기계",2990,0,177612180330
"357","코스피","210540","디와이파워","기계",8100,430,89437834800
"358","코스피","112610","씨에스윈드","기계",31350,1850,541907165250
"359","코스피","082740","HSD엔진","기계",3290,70,108396097180
"360","코스피","120030","조선선재","기계",79400,600,99857489400
"361","코스피","119650","KC코트렐","기계",4485,5,5.8305e+10
"362","코스피","071970","STX중공업","기계",2410,-190,68362002160
"363","코스피","012600","청호컴넷","기계",2425,-45,20797651175
"364","코스피","100840","S&TC","기계",15550,950,116729356050
"365","코스피","085310","엔케이","기계",889,0,71105199928
"366","코스피","092440","기신정기","기계",3040,95,8.8768e+10
"367","코스피","091090","세원셀론텍","기계",2590,35,157966151280
"368","코스피","049800","우진플라임","기계",2900,50,2.9e+10
"369","코스피","017960","한국카본","기계",6580,200,289261781060
"370","코스피","042700","한미반도체","기계",7850,150,404286782850
"371","코스피","058730","다스코","기계",5440,40,8.3776e+10
"372","코스피","077970","STX엔진","기계",6890,-230,158531348560
"373","코스피","010820","퍼스텍","기계",2265,60,105922362600
"374","코스피","074610","이엔플러스","기계",5350,100,199137255950
"375","코스피","017370","우신시스템","기계",3165,-5,57963980910
"376","코스피","042670","두산인프라코어","기계",4290,180,893011886910
"377","코스피","034020","두산중공업","기계",3835,85,970794883630
"378","코스피","025890","한국주강","기계",1310,-5,14815129290
"379","코스피","018880","한온시스템","기계",8880,120,4.740144e+12
"380","코스피","017800","현대엘리베이","기계",62300,600,1694518508200
"381","코스피","017550","수산중공업","기계",1485,-5,80167967055
"382","코스피","015590","큐로","기계",843,29,133715390442
"383","코스피","012205","계양전기우","기계",6800,140,9.52e+09
"384","코스피","012200","계양전기","기계",2660,60,8.6716e+10
"385","코스피","011700","한신기계","기계",1410,45,45749072910
"386","코스피","010660","화천기계","기계",2950,100,6.49e+10
"387","코스피","009310","참엔지니어링","기계",1255,15,67591443620
"388","코스피","009160","SIMPAC","기계",2355,45,154086510180
"389","코스피","007460","에이프로젠 KIC","기계",3915,900,604630012185
"390","코스피","006570","대림통상","기계",4150,-90,63183750000
"391","코스피","004450","삼화왕관","기계",39500,50,85097970500
"392","코스피","004380","삼익THK","기계",11650,1100,2.4465e+11
"393","코스피","002900","동양물산","기계",1020,41,128524702200
"394","코스피","000850","화천기공","기계",30550,500,6.721e+10
"395","코스피","000490","대동공업","기계",4520,-20,107251509200
"396","코스피","322000","현대에너지솔루션","전기전자",20650,550,2.3128e+11
"397","코스피","33637L","두산솔루스2우B","전기전자",27500,1600,45266375000
"398","코스피","33637K","두산솔루스1우","전기전자",13850,1200,102024640000
"399","코스피","336370","두산솔루스","전기전자",32050,1700,980401743900
"400","코스피","33626L","두산퓨얼셀2우B","전기전자",8420,20,25144646000
"401","코스피","33626K","두산퓨얼셀1우","전기전자",3270,10,43700934000
"402","코스피","336260","두산퓨얼셀","전기전자",7460,130,413983195960
"403","코스피","192650","드림텍","전기전자",7130,690,441976415010
"404","코스피","00806K","대덕전자1우","전기전자",6500,480,21501194000
"405","코스피","298040","효성중공업","전기전자",17400,950,162247135200
"406","코스피","007340","디티알오토모티브","전기전자",24250,-50,242354621250
"407","코스피","000300","대유플러스","전기전자",625,4,67208868750
"408","코스피","267260","현대일렉트릭","전기전자",8260,220,297749335100
"409","코스피","004870","티웨이홀딩스","전기전자",1180,20,90483408900
"410","코스피","195870","해성디에스","전기전자",14100,250,2.397e+11
"411","코스피","00781K","코리아써키트2우B","전기전자",4400,-50,3448275600
"412","코스피","020150","일진머티리얼즈","전기전자",39650,500,1828294607750
"413","코스피","103130","웅진에너지","전기전자",914,0,28285852308
"414","코스피","000995","DB하이텍1우","전기전자",41950,1050,4711656200
"415","코스피","000990","DB하이텍","전기전자",26300,200,1167682864400
"416","코스피","011930","신성이엔지","전기전자",880,2,152882562800
"417","코스피","103590","일진전기","전기전자",2365,20,87695122350
"418","코스피","011070","LG이노텍","전기전자",136000,10000,3218726552000
"419","코스피","009450","경동나비엔","전기전자",35700,700,454800507000
"420","코스피","044380","주연테크","전기전자",537,0,57325819704
"421","코스피","092220","KEC","전기전자",745,15,86946670300
"422","코스피","020760","일진디스플","전기전자",2830,80,80129865200
"423","코스피","034220","LG디스플레이","전기전자",10850,300,3882300345000
"424","코스피","007660","이수페타시스","전기전자",3335,5,137630107330
"425","코스피","066575","LG전자우","전기전자",20450,300,351453536400
"426","코스피","066570","LG전자","전기전자",53400,800,8738793267600
"427","코스피","033180","필룩스","전기전자",5590,50,479691411030
"428","코스피","033240","자화전자","전기전자",7150,20,1.27985e+11
"429","코스피","029530","신도리코","전기전자",27300,700,275184791700
"430","코스피","026890","디피씨","전기전자",8700,330,362600122500
"431","코스피","025540","한국단자","전기전자",28800,400,2.99952e+11
"432","코스피","019490","하이트론","전기전자",2710,-95,14988291850
"433","코스피","019180","티에이치엔","전기전자",2390,45,4.302e+10
"434","코스피","017900","광전자","전기전자",1850,85,107195961550
"435","코스피","017040","광명전기","전기전자",2065,20,89492174975
"436","코스피","015260","에이엔피","전기전자",248,8,20530647264
"437","코스피","014915","성문전자우","전기전자",9350,170,5.61e+09
"438","코스피","014910","성문전자","전기전자",1570,-5,30594365490
"439","코스피","011690","유양디앤유","전기전자",1220,0,71362925220
"440","코스피","011230","삼화전자","전기전자",2530,30,26458588200
"441","코스피","010120","LS ELECTRIC","전기전자",38800,850,1.164e+12
"442","코스피","009470","삼화전기","전기전자",14300,300,94577626000
"443","코스피","009155","삼성전기우","전기전자",51200,1000,148837580800
"444","코스피","009150","삼성전기","전기전자",111000,3500,8291000256000
"445","코스피","009140","경인전자","전기전자",16550,-350,25996690350
"446","코스피","008700","아남전자","전기전자",1625,25,125327832500
"447","코스피","008110","대동전자","전기전자",3675,20,38552392725
"448","코스피","008060","대덕전자","전기전자",8210,0,640437240120
"449","코스피","007815","코리아써우","전기전자",2985,-10,8849599650
"450","코스피","007810","코리아써키트","전기전자",7890,100,186367725390
"451","코스피","007630","폴루스바이오팜","전기전자",1225,0,48156675700
"452","코스피","007610","선도전기","전기전자",2800,55,5.04e+10
"453","코스피","006405","삼성SDI우","전기전자",149500,500,241875452000
"454","코스피","006400","삼성SDI","전기전자",279000,2000,19185303870000
"455","코스피","006345","대원전선우","전기전자",2780,100,7286936000
"456","코스피","006340","대원전선","전기전자",1000,15,68107171000
"457","코스피","005935","삼성전자우","전기전자",42750,250,35178406425000
"458","코스피","005930","삼성전자","전기전자",49850,500,297593660117500
"459","코스피","005870","휴니드","전기전자",6450,230,91048296750
"460","코스피","005680","삼영전자","전기전자",7140,70,1.428e+11
"461","코스피","004770","써니전자","전기전자",3100,-10,104548259500
"462","코스피","004710","한솔테크닉스","전기전자",6100,480,195870255800
"463","코스피","004490","세방전지","전기전자",28800,1150,4.032e+11
"464","코스피","001820","삼화콘덴서","전기전자",47950,800,498440250000
"465","코스피","001440","대한전선","전기전자",646,3,553281563814
"466","코스피","001210","금호전기","전기전자",3330,80,34187977800
"467","코스피","000660","SK하이닉스","전기전자",82600,1200,60132995349000
"468","코스피","000500","가온전선","전기전자",15050,450,62613222350
"469","코스피","272210","한화시스템","의료정밀",8710,-60,960106688190
"470","코스피","281820","케이씨텍","의료정밀",17750,150,352148285000
"471","코스피","145720","덴티움","의료정밀",37000,-150,409546710000
"472","코스피","105840","우진","의료정밀",3455,-15,69798718470
"473","코스피","029460","케이씨","의료정밀",13500,100,182979594000
"474","코스피","025560","미래산업","의료정밀",74,0,62398161600
"475","코스피","003160","디아이","의료정밀",3250,-30,102364551250
"476","코스피","308170","센트랄모텍","운수장비",30400,1150,2.61744e+11
"477","코스피","010770","평화홀딩스","운수장비",3490,35,51042876340
