"","종목코드","종목명","시장구분","산업분류","현재가.종가.","전일대비","시가총액.원.","일자","관리여부","종가","EPS","PER","BPS","PBR","주당배당금","배당수익률","게시물..일련번호","총카운트"
"1795","263020","디케이앤디","코스닥","화학",4775,-75,37069289550,"2019-06-07","-",5090,"570","8.93","6,268","0.81",0,0,1236,NA
"1796","203450","유니온커뮤니티","코스닥","일반전기전자",2525,45,37064492675,"2019-06-07","-",3140,"253","12.41","2,211","1.42",70,2.23,1080,NA
"1797","038620","위즈코프","코스닥","유통",954,21,37044556488,"2019-06-07","-",1250,"7","178.57","1,044","1.2",20,1.6,282,NA
"1798","105330","케이엔더블유","코스닥","일반전기전자",6520,40,36911982440,"2019-06-07","-",4350,"109","39.91","6,989","0.62",0,0,846,NA
"1799","089150","케이씨티","코스닥","IT S/W & SVC",2150,50,36872500000,"2019-06-07","-",2645,"72","36.74","2,282","1.16",120,4.54,734,NA
"1800","219130","타이거일렉","코스닥","IT H/W",5820,110,36749167800,"2019-06-07","-",4625,"344","13.44","6,626","0.7",0,0,1137,NA
"1801","075970","동국알앤에스","코스닥","비금속",1990,30,3.6616e+10,"2019-06-07","-",2240,"166","13.49","4,015","0.56",80,3.57,640,NA
"1802","085910","네오티스","코스닥","운송장비·부품",3320,20,36565410960,"2019-06-07","-",4155,"292","14.23","3,969","1.05",250,6.02,709,NA
"1803","263920","블러썸엠앤씨","코스닥","기타 제조",2895,-645,36400997565,"2019-06-07","-",27250,"-","-","2,786","9.78",0,0,1248,NA
"1804","071950","코아스","코스피","기타제조",1170,55,36161435700,"2019-06-07","-",1455,"-","-","751","1.94",0,0,2015,NA
"1805","053270","구영테크","코스닥","운송장비·부품",1365,15,36028047510,"2019-06-07","-",1645,"296","5.56","2,577","0.64",30,1.82,448,NA
"1806","030350","드래곤플라이","코스닥","IT S/W & SVC",2250,35,36019104750,"2019-06-07","-",3845,"-","-","1,131","3.4",0,0,166,NA
"1807","053160","프리엠스","코스닥","일반전기전자",5980,-60,3.588e+10,"2019-06-07","-",6310,"436","14.47","7,561","0.83",50,0.79,446,NA
"1808","005820","원림","코스피","섬유의복",16300,150,3.586e+10,"2019-06-07","-",18400,"-","-","39,851","0.46",0,0,1625,NA
"1809","052600","한네트","코스닥","통신방송서비스",3100,65,35847470000,"2019-06-07","-",3240,"95","34.11","3,098","1.05",100,3.09,435,NA
"1810","000760","이화산업","코스피","유통업",12800,450,3.584e+10,"2019-06-07","-",17000,"-","-","37,973","0.45",0,0,1370,NA
"1811","104040","대성파인텍","코스닥","운송장비·부품",1145,15,35839966745,"2019-06-07","-",1615,"95","17","1,649","0.98",0,0,839,NA
"1812","109080","옵티시스","코스닥","IT H/W",6350,160,35788600000,"2019-06-07","-",7450,"566","13.16","6,286","1.19",70,0.94,859,NA
"1813","096610","알에프세미","코스닥","IT H/W",4385,40,35782766410,"2019-06-07","-",6760,"29","233.1","6,492","1.04",28,0.41,795,NA
"1814","126640","화신정공","코스닥","운송장비·부품",975,36,35464539825,"2019-06-07","-",1110,"30","37","2,109","0.53",20,1.8,926,NA
"1815","002290","삼일기업공사","코스닥","건설",2860,20,3.5464e+10,"2019-06-07","-",3185,"250","12.74","4,578","0.7",100,3.14,8,NA
"1816","101170","우림기계","코스닥","기계·장비",2620,40,3.537e+10,"2019-06-07","-",3610,"320","11.28","6,548","0.55",60,1.66,824,NA
"1817","008470","부스타","코스닥","금속",4200,-20,35300160000,"2019-06-07","-",5540,"355","15.61","8,448","0.66",55,0.99,40,NA
"1818","042600","새로닉스","코스닥","IT H/W",2840,90,35282950160,"2019-06-07","-",4465,"602","7.42","6,299","0.71",40,0.9,333,NA
"1819","060480","국일신동","코스닥","금속",3180,50,35266200000,"2019-06-07","-",7930,"100","79.3","3,715","2.13",50,0.63,519,NA
"1820","058530","슈펙스비앤피","코스닥","유통",319,2,35212587234,"2019-06-07","-",831,"-","-","920","0.9",0,0,501,NA
"1821","065500","오리엔트정공","코스닥","운송장비·부품",300,-3,35164368600,"2019-06-07","-",510,"-","-","463","1.1",0,0,554,NA
"1822","060300","레드로버","코스닥","오락·문화",610,0,35158995780,"2019-06-07","-",1190,"-","-","2,128","0.56",0,0,515,NA
"1823","011420","갤럭시아에스엠","코스피","서비스업",1275,20,35125796100,"2019-06-07","-",1805,"-","-","961","1.88",0,0,1775,NA
"1824","101730","조이맥스","코스닥","IT S/W & SVC",4125,35,35084090250,"2019-06-07","-",5460,"-","-","2,625","2.08",0,0,832,NA
"1825","002220","한일철강","코스피","철강금속",1560,-5,34822834800,"2019-06-07","-",2045,"-","-","7,115","0.29",0,0,1455,NA
"1826","005450","신한","코스피","건설업",4945,0,34727938855,"2019-06-07","관리종목",4945,"-","-","6,682","0.74",0,0,1612,NA
"1827","043590","크로바하이텍","코스닥","IT H/W",1490,0,3.4717e+10,"2019-06-07","관리종목",1490,"-","-","1,799","0.83",0,0,345,NA
"1828","076080","웰크론한텍","코스닥","건설",1735,5,34665476970,"2019-06-07","-",2315,"-","-","3,412","0.68",0,0,641,NA
"1829","123840","한일진공","코스닥","기계·장비",615,0,34566675855,"2019-06-07","-",1210,"-","-","2,371","0.51",0,0,921,NA
"1830","079000","와토스코리아","코스닥","화학",4800,45,3.456e+10,"2019-06-07","-",5550,"403","13.77","10,222","0.54",200,3.6,659,NA
"1831","122690","서진오토모티브","코스닥","운송장비·부품",1765,45,34490299190,"2019-06-07","-",2745,"-","-","5,051","0.54",0,0,909,NA
"1832","071850","캐스텍코리아","코스닥","운송장비·부품",2080,0,34463911040,"2019-06-07","-",3365,"70","48.07","7,597","0.44",20,0.59,620,NA
"1833","021880","메이슨캐피탈","코스닥","금융",347,28,34416989576,"2019-06-07","-",380,"-","-","427","0.89",0,0,116,NA
"1834","071090","하이스틸","코스피","철강금속",17200,700,34399036800,"2019-06-07","-",20950,"-","-","64,196","0.33",0,0,2012,NA
"1835","019990","에너토크","코스닥","기계·장비",3510,40,34243868880,"2019-06-07","-",4060,"137","29.64","4,227","0.96",60,1.48,107,NA
"1836","001210","금호전기","코스피","전기전자",3330,80,34187977800,"2019-06-07","-",3440,"-","-","7,070","0.49",0,0,1394,NA
"1837","028080","휴맥스홀딩스","코스닥","금융",2705,115,34022153730,"2019-06-07","-",3410,"-","-","11,901","0.29",0,0,159,NA
"1838","032960","동일기연","코스닥","IT H/W",9980,0,34004943820,"2019-06-07","-",14150,"-","-","8,784","1.61",40,0.28,195,NA
"1839","101390","아이엠","코스닥","IT H/W",804,39,33947428680,"2019-06-07","-",1350,"-","-","1,248","1.08",0,0,827,NA
"1840","051980","센트럴바이오","코스닥","화학",714,20,33061691460,"2019-06-07","-",1985,"-","-","571","3.48",0,0,425,NA
"1841","083470","KJ프리텍","코스닥","IT H/W",1895,0,33019457820,"2019-06-07","관리종목",387,"-","-","463","0.84",0,0,690,NA
"1842","023960","에쓰씨엔지니어링","코스피","건설업",1310,15,32771728970,"2019-06-07","-",1610,"784","2.05","1,719","0.94",0,0,1886,NA
"1843","139050","데일리블록체인","코스닥","IT S/W & SVC",641,27,32596994786,"2019-06-07","-",1200,"-","-","987","1.22",0,0,965,NA
"1844","153460","네이블","코스닥","IT S/W & SVC",4990,0,32584769860,"2019-06-07","-",3895,"-","-","3,731","1.04",0,0,996,NA
"1845","017000","신원종합개발","코스닥","건설",3215,35,32368706805,"2019-06-07","-",3930,"1,170","3.36","7,520","0.52",0,0,75,NA
"1846","007770","한일화학","코스닥","화학",9180,130,32221800000,"2019-06-07","-",12250,"810","15.12","26,273","0.47",150,1.22,36,NA
"1847","051630","진양화학","코스피","화학",2675,80,3.21e+10,"2019-06-07","-",4900,"-","-","2,397","2.04",0,0,1977,NA
"1848","016920","카스","코스닥","유통",1405,45,32030684200,"2019-06-07","-",1700,"122","13.93","1,899","0.9",20,1.18,100,NA
"1849","085670","뉴프렉스","코스닥","IT H/W",1510,0,31945618890,"2019-06-07","-",2600,"343","7.58","2,829","0.92",60,2.31,707,NA
"1850","128540","에코캡","코스닥","운송장비·부품",2190,45,31883772000,"2019-06-07","-",3715,"185","20.08","4,481","0.83",0,0,933,NA
"1851","101930","인화정공","코스닥","운송장비·부품",3410,-5,31821114050,"2019-06-07","-",5180,"-","-","15,225","0.34",0,0,833,NA
"1852","064480","브리지텍","코스닥","IT S/W & SVC",2650,30,31674125000,"2019-06-07","-",3290,"173","19.02","3,300","1",100,3.04,539,NA
"1853","024070","WISCOM","코스피","화학",2060,0,31572462280,"2019-06-07","-",2590,"69","37.54","7,646","0.34",0,0,1887,NA
"1854","189860","서전기전","코스닥","일반전기전자",3250,20,31521035000,"2019-06-07","-",4100,"347","11.82","3,806","1.08",50,1.22,1050,NA
"1855","056090","유앤아이","코스닥","의료·정밀기기",4045,25,31408996230,"2019-06-07","-",8210,"-","-","5,063","1.62",0,0,485,NA
"1856","038110","에코플라스틱","코스닥","운송장비·부품",1215,60,31188284550,"2019-06-07","-",1525,"-","-","4,309","0.35",0,0,273,NA
"1857","024910","경창산업","코스닥","운송장비·부품",870,23,31162534350,"2019-06-07","-",1200,"-","-","3,984","0.3",10,0.83,137,NA
"1858","154040","솔루에타","코스닥","IT H/W",2400,45,31152350400,"2019-06-07","-",4195,"-","-","5,204","0.81",0,0,1000,NA
"1859","184230","SGA솔루션즈","코스닥","IT S/W & SVC",849,0,31137952017,"2019-06-07","-",1445,"-","-","1,113","1.3",0,0,1041,NA
"1860","275630","에스에스알","코스닥","IT S/W & SVC",5320,100,30827064520,"2019-06-07","-",8750,"242","36.16","4,096","2.14",0,0,1267,NA
"1861","024850","피에스엠씨","코스닥","IT H/W",770,0,30812722710,"2019-06-07","-",780,"15","52","508","1.54",0,0,136,NA
"1862","066430","와이오엠","코스닥","유통",2075,-65,30778985450,"2019-06-07","-",7170,"-","-","542","13.23",0,0,573,NA
"1863","014940","오리엔탈정공","코스닥","기계·장비",675,8,30762221175,"2019-06-07","-",810,"-","-","278","2.91",0,0,67,NA
"1864","045300","성우테크론","코스닥","IT H/W",3265,75,30709290530,"2019-06-07","-",3915,"606","6.46","5,013","0.78",75,1.92,359,NA
"1865","093640","다믈멀티미디어","코스닥","IT H/W",2840,30,30667842240,"2019-06-07","-",3730,"-","-","1,067","3.5",0,0,771,NA
"1866","088790","진도","코스피","유통업",2460,35,30621450240,"2019-06-07","-",3945,"450","8.77","8,402","0.47",150,3.8,2051,NA
"1867","014910","성문전자","코스피","전기전자",1570,-5,30594365490,"2019-06-07","-",2720,"11","247.27","1,453","1.87",0,0,1821,NA
"1868","084870","TBH글로벌","코스피","섬유의복",1465,5,30555239835,"2019-06-07","-",2385,"-","-","8,795","0.27",0,0,2045,NA
"1869","119500","포메탈","코스닥","금속",2570,35,30447386240,"2019-06-07","-",3100,"177","17.51","3,661","0.85",60,1.94,894,NA
"1870","025880","케이씨피드","코스닥","음식료·담배",1815,35,30339282270,"2019-06-07","-",2585,"64","40.39","3,535","0.73",25,0.97,145,NA
"1871","099520","ITX엠투엠","코스닥","IT H/W",1840,-5,30297681040,"2019-06-07","-",1690,"-","-","900","1.88",0,0,812,NA
"1872","035290","더블유에프엠","코스닥","출판·매체복제",11750,0,30199109750,"2019-06-07","-",3470,"-","-","606","5.73",0,0,221,NA
"1873","023810","인팩","코스피","운수장비",3015,25,3.015e+10,"2019-06-07","-",3980,"166","23.98","10,240","0.39",130,3.27,1885,NA
"1874","003280","흥아해운","코스피","운수창고업",258,0,30117000222,"2019-06-07","-",354,"-","-","416","0.85",0,0,1507,NA
"1875","035200","프럼파스트","코스닥","화학",3075,135,29921564250,"2019-06-07","-",3395,"169","20.09","3,656","0.93",0,0,220,NA
"1876","134060","이퓨쳐","코스닥","출판·매체복제",6260,270,29855505000,"2019-06-07","-",7130,"74","96.35","3,538","2.02",0,0,950,NA
"1877","065690","파커스","코스닥","IT H/W",2135,50,29812091715,"2019-06-07","-",3215,"345","9.32","6,678","0.48",300,9.33,563,NA
"1878","098120","마이크로컨텍솔","코스닥","IT H/W",3580,180,29759702280,"2019-06-07","-",2565,"-","-","3,841","0.67",0,0,804,NA
"1879","161570","THE MIDONG","코스닥","IT H/W",2155,170,29721298830,"2019-06-07","-",3395,"-","-","2,330","1.46",0,0,1009,NA
"1880","072950","빛샘전자","코스닥","IT H/W",4940,220,2.964e+10,"2019-06-07","-",6850,"297","23.06","9,107","0.75",50,0.73,626,NA
"1881","012170","키위미디어그룹","코스피","서비스업",150,0,29592697500,"2019-06-07","-",150,"-","-","263","0.57",0,0,1787,NA
"1882","032280","삼일","코스닥","운송",1820,10,29508733800,"2019-06-07","-",2410,"166","14.52","3,859","0.62",50,2.07,181,NA
"1883","237750","피앤씨테크","코스닥","일반전기전자",4530,30,29429598000,"2019-06-07","-",7220,"359","20.11","8,869","0.81",0,0,1187,NA
"1884","024900","덕양산업","코스피","운수장비",902,31,29373611960,"2019-06-07","-",1420,"-","-","1,765","0.8",20,1.41,1892,NA
"1885","136510","쎄미시스코","코스닥","기계·장비",5430,100,2.9322e+10,"2019-06-07","-",9380,"183","51.26","5,700","1.65",20,0.21,954,NA
"1886","212560","네오오토","코스닥","운송장비·부품",3710,90,29216112730,"2019-06-07","-",5900,"736","8.02","9,846","0.6",60,1.02,1104,NA
"1887","081580","성우전자","코스닥","IT H/W",1880,25,29155308840,"2019-06-07","-",3270,"549","5.96","7,096","0.46",80,2.45,681,NA
"1888","038010","제일테크노스","코스닥","금속",3230,35,2.907e+10,"2019-06-07","-",4300,"613","7.01","8,242","0.52",100,2.33,270,NA
"1889","049800","우진플라임","코스피","기계",2900,50,2.9e+10,"2019-06-07","-",4850,"-","-","6,673","0.73",0,0,1975,NA
"1890","197140","디지캡","코스닥","출판·매체복제",3900,-40,28896359700,"2019-06-07","-",4635,"201","23.06","3,606","1.29",0,0,1070,NA
"1891","010420","한솔PNS","코스피","유통업",1405,60,28792681860,"2019-06-07","-",1435,"175","8.2","1,878","0.76",15,1.05,1748,NA
"1892","099410","동방선기","코스닥","운송장비·부품",2120,5,28706924240,"2019-06-07","-",2385,"-","-","2,133","1.12",0,0,810,NA
"1893","032580","피델릭스","코스닥","IT H/W",1090,25,28666853940,"2019-06-07","-",1665,"169","9.85","1,375","1.21",0,0,184,NA
"1894","177350","베셀","코스닥","IT H/W",2560,80,28652462080,"2019-06-07","-",3410,"118","28.9","2,729","1.25",100,2.93,1027,NA
"1895","058420","제이웨이","코스닥","오락·문화",1385,-20,28550680850,"2019-06-07","-",1280,"-","-","650","1.97",0,0,498,NA
"1896","002690","동일제강","코스피","철강금속",1900,25,2.85e+10,"2019-06-07","-",2885,"9","320.56","8,726","0.33",0,0,1473,NA
"1897","009620","삼보산업","코스닥","금속",746,-14,28416815516,"2019-06-07","-",1785,"-","-","945","1.89",0,0,93,NA
"1898","000157","두산2우B","코스피","서비스업",31750,1650,28353956500,"2019-06-07","-",75600,"-","-","-","-",5200,6.88,1338,NA
"1899","103130","웅진에너지","코스피","전기전자",914,0,28285852308,"2019-06-07","관리종목",914,"-","-","1,334","0.69",0,0,2089,NA
"1900","173130","오파스넷","코스닥","IT S/W & SVC",7000,170,28181314000,"2019-06-07","-",13500,"680","19.85","7,510","1.8",0,0,1020,NA
"1901","015020","이스타코","코스피","서비스업",657,14,28153501200,"2019-06-07","-",676,"-","-","862","0.78",0,0,1824,NA
"1902","048830","엔피케이","코스닥","화학",1485,35,27805025655,"2019-06-07","-",2120,"-","-","2,181","0.97",30,1.42,391,NA
"1903","049470","SGA","코스닥","IT S/W & SVC",570,5,27566481930,"2019-06-07","-",1000,"-","-","841","1.19",0,0,399,NA
"1904","003680","한성기업","코스피","음식료품",4430,130,27508151450,"2019-06-07","-",6440,"-","-","9,101","0.71",0,0,1534,NA
"1905","067730","로지시스","코스닥","IT S/W & SVC",2930,50,27368901460,"2019-06-07","-",3040,"79","38.48","1,796","1.69",100,3.29,594,NA
"1906","059100","아이컴포넌트","코스닥","IT H/W",3840,40,27152102400,"2019-06-07","-",6130,"-","-","4,248","1.44",0,0,506,NA
"1907","060380","동양에스텍","코스닥","금속",2715,10,2.715e+10,"2019-06-07","-",3010,"-","-","5,092","0.59",100,3.32,518,NA
"1908","223310","이에스브이","코스닥","IT S/W & SVC",166,0,26951005530,"2019-06-07","관리종목",282,"-","-","266","1.06",0,0,1155,NA
"1909","054340","피앤텔","코스닥","IT H/W",6680,0,26927340520,"2019-06-07","관리종목",6680,"-","-","740","9.03",0,0,470,NA
"1910","079170","한창산업","코스닥","금속",5140,395,2.6728e+10,"2019-06-07","-",5700,"274","20.8","10,108","0.56",120,2.11,660,NA
"1911","018500","동원금속","코스피","운수장비",569,5,26603556877,"2019-06-07","-",812,"-","-","1,454","0.56",0,0,1860,NA
"1912","010640","진양폴리","코스피","화학",2650,0,2.65e+10,"2019-06-07","-",2325,"96","24.22","1,903","1.22",0,0,1752,NA
"1913","033110","코너스톤네트웍스","코스닥","의료·정밀기기",204,0,26473567764,"2019-06-07","-",1755,"-","-","286","6.14",0,0,199,NA
"1914","011230","삼화전자","코스피","전기전자",2530,30,26458588200,"2019-06-07","-",2930,"-","-","1,422","2.06",0,0,1770,NA
"1915","098660","에스티오","코스닥","섬유·의류",2115,-40,26439564240,"2019-06-07","-",3670,"-","-","3,901","0.94",140,3.81,806,NA
"1916","004920","씨아이테크","코스피","기타제조",1095,15,26357495340,"2019-06-07","-",486,"-","-","426","1.14",0,0,1584,NA
"1917","085810","알티캐스트","코스닥","IT S/W & SVC",1230,10,26104486800,"2019-06-07","-",2170,"-","-","4,065","0.53",0,0,708,NA
"1918","096640","멜파스","코스닥","IT H/W",1150,40,26075702600,"2019-06-07","-",2065,"-","-","1,817","1.14",0,0,797,NA
"1919","225590","패션플랫폼","코스닥","섬유·의류",977,-15,26024068601,"2019-06-07","-",1460,"56","26.07","1,208","1.21",0,0,1163,NA
"1920","009140","경인전자","코스피","전기전자",16550,-350,25996690350,"2019-06-07","-",32850,"-","-","34,788","0.94",250,0.76,1711,NA
"1921","001420","태원물산","코스피","운수장비",3410,50,2.5916e+10,"2019-06-07","-",4935,"48","102.81","4,238","1.16",70,1.42,1405,NA
"1922","18064K","한진칼우","코스피","운수창고업",48100,-700,25818444600,"2019-06-07","-",64300,"-","-","-","-",325,0.51,2145,NA
"1923","191410","육일씨엔에쓰","코스닥","IT H/W",2755,-135,25795125610,"2019-06-07","-",3215,"25","128.6","3,762","0.85",0,0,1053,NA
"1924","093380","풍강","코스닥","금속",2610,70,25785006930,"2019-06-07","-",3485,"85","41","6,075","0.57",40,1.15,769,NA
"1925","045340","토탈소프트","코스닥","IT S/W & SVC",2995,-25,25631329800,"2019-06-07","-",2865,"327","8.76","1,037","2.76",0,0,360,NA
